test,Z1,Z2,stars,n_words,useful,useful_discrete,n_fans,n_reviews
1,1,1,1,28,2,1,3,76
1,0,0,5,65,0,0,1,119
1,0,0,3,184,0,0,1,39
1,1,0,3,315,1,1,9,218
1,1,1,3,201,4,1,2,31
0,1,1,1,112,0,0,1,14
1,1,1,4,181,2,1,34,236
1,0,0,3,181,0,0,1,227
1,0,0,4,80,0,0,1,10
0,1,1,5,18,0,0,0,4
0,0,0,2,187,1,1,0,25
1,1,1,5,121,0,0,2,121
1,1,0,4,462,2,1,23,428
1,0,0,1,102,2,1,0,3
0,1,1,5,93,1,1,1,80
1,0,0,5,32,0,0,0,5
0,1,1,4,99,2,1,3,89
1,0,0,2,208,0,0,0,15
0,1,1,2,25,0,0,0,3
0,1,1,5,56,0,0,1,3
1,1,1,5,18,0,0,0,5
1,1,1,4,67,0,0,1,29
1,0,0,4,20,0,0,0,3
0,1,1,1,135,0,0,0,1
0,1,1,3,161,1,1,0,14
1,1,1,4,105,0,0,4,408
0,1,1,5,101,0,0,0,40
1,0,0,1,82,0,0,0,3
1,0,0,4,185,4,1,12,154
0,1,1,1,65,0,0,0,26
1,1,1,2,127,0,0,45,501
1,0,0,4,177,4,1,9,131
1,0,0,2,34,0,0,3,59
1,0,0,5,205,0,0,1,26
0,1,1,3,18,0,0,2,30
1,0,0,5,16,0,0,0,8
0,1,1,2,180,0,0,1,91
1,1,1,5,177,1,1,2,51
1,0,0,4,265,2,1,0,13
0,0,0,5,298,1,1,5,163
1,1,0,5,451,2,1,21,139
0,1,1,5,81,0,0,0,18
0,1,1,4,61,1,1,5,172
1,0,0,4,19,0,0,2,55
1,0,0,2,26,0,0,0,27
0,1,1,5,102,1,1,5,36
1,0,0,5,51,0,0,5,338
1,0,0,5,222,1,1,11,221
1,0,0,3,15,0,0,1,6
1,0,0,4,88,0,0,0,9
1,0,0,3,107,0,0,0,56
1,0,0,1,163,0,0,0,14
0,1,1,4,69,0,0,21,264
1,0,0,3,145,0,0,52,469
1,0,0,3,53,0,0,1,67
1,0,0,5,73,0,0,0,9
0,1,0,4,376,1,1,3,267
0,1,1,4,31,0,0,0,14
1,1,1,4,149,0,0,16,169
1,0,0,2,19,0,0,0,5
0,1,0,2,401,1,1,64,746
1,0,0,2,92,0,0,17,441
1,0,0,4,43,0,0,0,18
1,0,0,5,56,0,0,0,11
0,1,1,1,51,0,0,2,143
1,0,0,5,184,0,0,1,31
0,1,1,4,53,0,0,15,30
1,1,0,5,236,4,1,2,20
1,0,0,5,287,1,1,4,102
1,1,0,2,399,0,0,4,44
1,0,0,2,262,0,0,15,189
1,0,0,1,74,4,1,1,20
0,1,1,1,47,0,0,3,147
0,1,1,3,46,1,1,2,12
1,1,1,5,85,0,0,2,85
1,0,0,5,59,0,0,0,32
1,0,0,5,29,0,0,0,1
1,1,1,3,124,2,1,6,442
0,1,1,3,74,0,0,0,14
1,0,0,1,220,3,1,1,49
1,0,0,5,167,1,1,18,162
1,0,0,4,106,2,1,3,59
0,1,0,2,779,4,1,0,10
1,1,1,4,156,6,2,26,294
1,0,0,3,105,12,3,20,205
0,0,0,5,251,0,0,26,456
1,1,0,5,559,10,2,81,812
1,0,0,4,26,0,0,3,94
1,1,1,5,95,0,0,0,3
0,1,1,5,47,0,0,1,56
1,0,0,5,70,0,0,0,7
1,0,0,5,72,1,1,3,144
0,1,1,3,117,2,1,35,519
0,1,1,5,38,0,0,0,1
1,0,0,3,75,0,0,25,173
1,0,0,5,108,1,1,0,6
1,0,0,3,157,0,0,8,144
1,0,0,5,182,4,1,38,161
1,0,0,3,71,1,1,1,60
1,0,0,2,119,1,1,0,7
0,1,1,5,155,2,1,0,3
0,1,1,4,129,3,1,10,62
1,0,0,2,82,0,0,0,27
1,0,0,5,185,0,0,2,31
1,0,0,3,204,3,1,0,30
1,0,0,3,122,0,0,0,7
0,1,0,2,337,1,1,0,6
1,0,0,3,40,0,0,2,73
0,1,1,2,90,0,0,1,115
1,1,0,4,445,11,3,32,210
0,1,1,4,51,1,1,3,21
0,1,1,5,37,0,0,2,27
0,1,1,5,106,1,1,0,48
1,0,0,1,156,4,1,1,118
1,0,0,5,101,1,1,2,57
0,1,1,2,76,0,0,0,55
1,0,0,4,42,1,1,1,53
0,0,0,5,100,0,0,5,147
1,0,0,4,145,1,1,20,253
0,1,1,4,32,0,0,24,94
1,0,0,3,116,7,2,106,943
1,0,0,5,103,0,0,5,305
1,0,0,5,103,0,0,7,183
1,1,0,5,738,58,3,156,824
1,0,0,2,255,3,1,9,235
1,1,1,3,70,0,0,0,19
1,0,0,5,15,3,1,3,20
1,1,0,4,301,0,0,3,173
0,1,1,4,75,1,1,1,96
0,1,1,4,177,0,0,26,353
0,1,0,3,301,1,1,23,389
1,0,0,4,80,0,0,1,109
1,0,0,5,73,1,1,15,209
0,1,1,5,60,6,2,31,144
0,1,1,4,45,0,0,0,34
1,1,0,5,607,8,2,83,585
1,1,0,4,463,6,2,302,2799
0,1,1,5,56,1,1,0,17
1,1,0,4,354,1,1,0,25
0,0,0,5,223,34,3,786,836
1,0,0,2,94,0,0,0,18
1,1,1,4,171,1,1,4,83
1,0,0,5,46,0,0,37,811
0,1,1,3,90,0,0,0,11
0,1,1,5,30,0,0,0,16
1,0,0,5,66,0,0,0,57
1,0,0,5,40,0,0,2,250
0,1,0,4,578,0,0,25,401
1,0,0,4,96,0,0,1,32
0,0,0,4,155,0,0,3,95
1,0,0,5,23,0,0,2,21
1,0,0,4,59,0,0,0,6
0,1,1,5,45,1,1,0,29
1,0,0,5,136,0,0,10,252
1,0,0,5,54,0,0,0,28
1,0,0,2,20,1,1,0,72
1,1,0,5,263,2,1,70,582
0,1,1,4,103,0,0,0,8
1,0,0,4,133,12,3,9,88
1,1,1,5,144,0,0,9,123
0,1,1,5,26,0,0,7,97
0,1,1,5,29,0,0,0,2
1,0,0,1,75,0,0,0,1
1,1,1,4,73,0,0,0,60
0,1,1,1,131,0,0,0,14
1,0,0,2,116,0,0,0,61
1,0,0,1,156,1,1,0,8
0,0,0,1,232,1,1,6,94
1,1,1,3,176,0,0,2,150
1,1,1,4,101,0,0,9,165
0,1,1,4,53,3,1,89,529
0,1,1,2,70,0,0,1,43
1,1,1,3,34,3,1,11,42
1,0,0,1,94,3,1,0,10
0,1,1,5,59,0,0,0,39
1,0,0,3,176,0,0,0,31
1,1,0,5,342,8,2,3,78
0,0,0,2,176,1,1,3,99
1,0,0,2,39,0,0,0,13
1,0,0,4,204,1,1,43,601
1,0,0,5,62,0,0,9,176
0,1,1,3,74,0,0,1,80
1,0,0,5,47,0,0,0,2
1,1,1,5,96,2,1,9,76
0,1,1,4,60,0,0,0,11
1,0,0,5,130,1,1,0,16
1,1,1,5,66,0,0,13,112
0,0,0,4,235,0,0,12,159
1,0,0,1,281,0,0,0,15
1,0,0,4,135,0,0,1,89
0,1,0,5,399,2,1,0,3
0,0,0,3,246,0,0,0,21
0,1,1,2,35,1,1,6,221
1,1,1,5,71,0,0,17,465
0,0,0,1,136,2,1,1,23
0,0,0,2,267,0,0,2,124
1,1,1,5,28,0,0,0,84
0,1,0,3,389,4,1,33,1599
1,1,1,2,84,2,1,0,39
0,1,1,1,32,0,0,0,19
1,0,0,5,66,1,1,44,505
1,0,0,5,164,5,1,126,213
1,0,0,4,185,4,1,24,182
1,1,0,5,237,3,1,61,784
1,1,1,4,123,0,0,37,370
0,0,0,3,219,3,1,31,203
1,0,0,4,195,5,1,42,415
1,0,0,5,87,0,0,0,40
0,1,1,5,30,0,0,1,15
1,0,0,5,157,0,0,15,377
1,0,0,1,79,1,1,15,240
0,1,0,5,344,8,2,71,276
1,0,0,5,106,0,0,1,124
0,1,1,3,31,1,1,3,68
0,1,1,4,135,0,0,19,682
1,0,0,4,31,1,1,14,447
1,0,0,5,22,1,1,0,15
1,0,0,5,27,0,0,0,56
1,0,0,5,242,0,0,54,594
0,1,1,5,127,2,1,10,148
1,0,0,4,115,0,0,0,16
1,0,0,3,42,0,0,2,87
1,1,0,4,504,3,1,10,109
0,1,1,5,117,0,0,1,15
0,1,0,5,301,1,1,47,174
1,0,0,5,21,0,0,2,10
1,1,0,4,314,1,1,16,176
1,0,0,4,65,0,0,4,78
0,1,1,3,89,0,0,0,26
1,0,0,3,275,0,0,1,66
1,0,0,4,55,0,0,12,227
1,0,0,3,71,0,0,0,38
0,0,0,4,193,0,0,0,18
1,0,0,5,108,0,0,50,456
1,0,0,4,76,0,0,1,74
1,0,0,1,112,0,0,8,390
1,0,0,5,25,0,0,0,7
0,0,0,4,188,2,1,17,365
0,1,0,4,481,4,1,9,240
0,0,0,5,279,2,1,22,345
1,0,0,4,75,0,0,0,83
1,1,1,4,233,1,1,0,57
0,0,0,4,247,6,2,26,123
0,1,1,5,17,0,0,0,37
1,1,1,4,146,1,1,7,99
1,1,0,4,354,7,2,98,557
1,1,0,3,308,0,0,3,81
1,1,1,5,228,0,0,6,71
1,0,0,3,18,0,0,0,30
1,0,0,3,276,1,1,16,231
1,0,0,5,229,47,3,27,343
0,1,1,1,24,0,0,0,12
1,1,0,4,606,7,2,24,269
1,0,0,2,50,0,0,0,6
1,0,0,5,23,0,0,0,1
1,1,0,5,513,6,2,75,623
0,1,1,4,64,0,0,14,403
1,0,0,5,73,0,0,8,75
0,1,0,4,341,3,1,32,204
0,0,0,5,127,3,1,17,331
0,0,0,4,208,0,0,3,48
1,1,1,5,56,0,0,0,11
1,1,1,1,273,2,1,0,1
1,0,0,5,87,0,0,1,119
0,1,1,4,91,1,1,0,39
1,0,0,4,155,1,1,6,12
0,0,0,1,195,3,1,37,537
1,0,0,4,148,0,0,10,230
1,1,1,5,83,0,0,2,18
1,0,0,4,135,1,1,5,207
0,1,1,5,112,0,0,1,20
0,1,1,5,107,1,1,11,340
1,0,0,4,34,0,0,1,98
1,1,0,2,395,0,0,1,110
0,1,1,5,53,0,0,0,2
1,0,0,1,50,2,1,0,1
0,1,1,4,75,0,0,0,26
1,1,1,3,61,2,1,9,417
1,0,0,5,191,5,1,23,280
1,1,1,5,133,1,1,0,34
1,1,0,4,245,0,0,7,40
1,1,1,4,156,0,0,6,52
0,1,1,1,185,0,0,0,1
0,1,1,2,18,0,0,0,10
1,1,1,3,45,1,1,0,47
1,0,0,4,205,0,0,1,34
0,1,0,4,402,0,0,14,152
1,0,0,4,82,0,0,2,33
1,0,0,5,71,0,0,0,46
1,0,0,2,180,0,0,0,6
1,1,1,2,178,5,1,19,286
1,0,0,5,156,0,0,1,40
0,1,0,4,356,9,2,621,1232
1,1,0,5,321,1,1,0,18
0,1,1,5,108,0,0,0,19
1,0,0,5,59,0,0,9,103
1,0,0,4,18,0,0,2,86
1,0,0,3,214,0,0,0,19
1,1,1,4,109,0,0,10,297
0,0,0,1,266,2,1,9,36
1,0,0,5,104,1,1,2,53
0,1,1,3,111,1,1,2,29
1,0,0,5,23,0,0,0,7
1,0,0,5,29,0,0,0,46
0,0,0,4,248,0,0,3,97
1,0,0,5,39,0,0,1,15
0,1,1,4,23,0,0,2,39
1,1,1,4,195,1,1,36,651
1,1,1,5,206,11,3,26,193
0,0,0,4,163,3,1,145,1718
1,0,0,3,100,1,1,0,10
1,0,0,5,45,3,1,41,489
1,0,0,5,50,0,0,0,10
1,0,0,5,66,0,0,2,32
0,0,0,5,190,0,0,2,39
1,0,0,3,62,0,0,1,41
0,1,1,4,116,0,0,19,84
0,1,1,3,111,1,1,1,15
1,0,0,1,66,0,0,0,2
1,0,0,5,62,0,0,0,5
0,1,0,1,272,0,0,2,220
1,0,0,4,75,0,0,3,88
1,0,0,3,282,0,0,1,27
1,0,0,5,52,0,0,58,163
1,1,0,3,333,1,1,1,33
1,0,0,4,52,3,1,3,71
0,1,0,5,359,0,0,2,12
1,0,0,4,151,8,2,23,273
0,1,1,4,18,0,0,0,7
1,0,0,5,133,5,1,15,299
0,0,0,4,150,1,1,8,167
1,0,0,4,158,1,1,112,1168
1,0,0,5,65,0,0,0,4
1,1,1,3,93,0,0,0,22
1,0,0,4,118,0,0,3,194
1,0,0,1,85,1,1,1,21
0,1,1,3,90,2,1,0,34
0,1,1,2,163,0,0,0,39
0,1,1,5,90,0,0,0,1
1,1,0,4,242,0,0,0,18
1,0,0,5,102,0,0,2,89
1,0,0,4,18,1,1,2,3
1,1,1,5,45,1,1,82,334
1,0,0,5,134,0,0,7,171
0,1,0,4,293,1,1,15,199
1,1,1,3,19,0,0,0,9
1,0,0,5,107,7,2,25,215
0,1,1,1,49,0,0,0,35
1,0,0,5,47,3,1,561,1752
0,1,1,1,121,0,0,26,307
0,1,1,5,85,1,1,9,242
1,1,1,4,56,0,0,3,383
1,0,0,1,31,1,1,5,148
1,0,0,2,84,0,0,0,8
1,0,0,4,116,1,1,13,207
1,0,0,5,23,0,0,0,19
1,1,1,3,160,1,1,29,412
1,1,0,4,284,1,1,19,444
1,0,0,1,18,0,0,0,26
1,1,1,5,33,0,0,0,5
1,1,1,5,104,0,0,0,7
1,0,0,5,73,0,0,3,55
1,1,1,5,221,0,0,0,49
1,0,0,5,29,0,0,0,9
1,0,0,5,219,5,1,71,335
1,1,0,4,330,4,1,99,819
1,1,1,1,23,0,0,0,12
1,0,0,1,229,0,0,0,5
0,1,1,5,47,0,0,0,37
1,1,1,4,89,0,0,3,76
1,0,0,5,84,0,0,12,233
1,1,1,1,44,0,0,0,4
0,1,0,5,389,0,0,38,143
1,0,0,1,30,0,0,0,1
0,1,1,5,39,0,0,0,4
1,1,0,3,277,1,1,90,978
0,1,1,5,41,0,0,1,71
1,0,0,5,20,1,1,0,16
1,0,0,4,89,2,1,3,139
1,0,0,5,122,0,0,0,3
1,1,0,3,374,1,1,1,35
0,1,1,1,74,0,0,19,734
0,0,0,2,171,7,2,265,353
1,1,1,4,80,0,0,5,673
0,1,0,3,312,18,3,400,2126
1,0,0,1,35,0,0,0,119
1,0,0,1,19,0,0,0,6
1,0,0,5,49,0,0,0,19
1,0,0,5,264,0,0,5,172
1,1,0,4,782,0,0,22,569
1,1,0,3,432,0,0,0,87
1,0,0,5,22,1,1,15,227
0,0,0,5,262,2,1,12,173
0,1,1,4,152,2,1,0,71
1,0,0,4,110,0,0,0,8
1,0,0,4,237,3,1,80,926
0,0,0,3,131,1,1,0,8
1,0,0,5,17,0,0,0,43
1,0,0,2,310,3,1,1,34
0,0,0,5,204,11,3,118,600
0,1,1,3,77,0,0,0,48
1,0,0,3,17,1,1,4,360
1,1,0,5,211,13,3,22,168
1,0,0,2,332,0,0,0,40
0,0,0,5,119,0,0,6,137
0,1,1,3,96,0,0,0,58
1,0,0,3,100,0,0,0,47
0,1,0,5,184,1,1,149,2850
1,0,0,5,249,0,0,9,268
1,0,0,5,18,0,0,0,16
1,0,0,5,222,0,0,0,58
1,0,0,4,38,0,0,30,265
1,0,0,4,139,0,0,4,127
0,1,1,4,125,0,0,4,38
1,0,0,1,117,0,0,0,22
1,0,0,2,147,1,1,0,54
1,0,0,5,117,3,1,30,847
1,0,0,5,83,2,1,13,52
0,0,0,5,209,0,0,1,46
1,0,0,3,239,1,1,0,8
1,0,0,1,230,0,0,0,1
0,1,1,3,82,6,2,13,155
1,0,0,5,32,0,0,2,27
1,0,0,5,35,0,0,0,3
1,1,0,4,517,1,1,0,5
1,0,0,4,231,1,1,1,19
1,0,0,3,41,0,0,0,31
0,1,0,5,312,1,1,5,210
0,1,1,3,137,0,0,3,63
1,1,1,2,34,0,0,0,2
1,0,0,5,43,0,0,0,2
0,1,1,5,68,0,0,0,5
1,1,0,4,508,19,3,145,683
1,1,1,4,23,0,0,0,9
0,1,1,5,75,1,1,10,244
1,1,0,2,660,4,1,1,105
1,1,0,3,482,0,0,4,78
0,1,1,2,42,0,0,1,56
1,0,0,3,60,1,1,19,176
0,1,1,4,18,0,0,0,3
1,0,0,4,109,0,0,1,31
0,1,1,4,19,0,0,0,5
0,1,1,3,96,0,0,7,159
1,0,0,2,112,1,1,1,65
1,0,0,5,95,0,0,0,12
0,1,1,4,33,0,0,0,13
0,1,0,4,421,17,3,509,1061
1,0,0,5,41,0,0,0,108
1,0,0,5,68,1,1,3,97
1,0,0,4,157,3,1,4,61
0,1,1,1,127,0,0,0,23
0,1,1,2,192,0,0,0,22
1,1,1,3,225,0,0,0,12
0,0,0,4,274,3,1,20,225
1,0,0,1,105,0,0,0,25
1,0,0,2,91,0,0,0,40
1,0,0,5,177,1,1,58,507
1,1,0,4,176,1,1,72,425
0,0,0,3,157,2,1,77,947
1,0,0,5,142,1,1,4,52
0,0,0,3,160,1,1,53,275
1,0,0,2,99,3,1,1,59
1,1,0,3,902,2,1,13,170
1,1,1,3,68,1,1,64,1863
0,1,1,4,72,13,3,289,440
1,0,0,5,23,0,0,0,2
1,1,0,5,541,5,1,134,535
0,1,1,5,49,5,1,24,185
1,1,1,3,42,0,0,1,6
1,0,0,1,87,0,0,0,8
0,0,0,3,200,0,0,27,985
1,0,0,1,151,2,1,0,17
0,1,1,4,87,0,0,0,56
1,1,1,5,156,0,0,5,95
1,0,0,1,181,0,0,1,8
1,1,1,5,103,1,1,1,64
1,0,0,1,50,1,1,5,35
1,0,0,5,11,0,0,46,931
0,1,1,5,72,0,0,4,63
1,0,0,5,143,1,1,7,106
0,1,1,1,55,1,1,0,2
1,1,0,5,285,2,1,13,269
0,0,0,1,313,10,2,6,201
1,0,0,4,107,1,1,0,21
0,1,1,5,25,0,0,0,17
1,1,0,4,322,2,1,15,291
0,1,1,2,37,0,0,0,8
1,0,0,5,30,0,0,27,444
1,0,0,5,45,0,0,0,1
1,1,1,4,191,0,0,11,177
1,0,0,2,261,0,0,0,5
1,0,0,5,86,0,0,0,68
1,1,0,2,636,5,1,3,45
1,0,0,5,74,1,1,4,25
0,1,1,5,86,0,0,0,48
1,0,0,5,89,0,0,0,10
1,0,0,5,143,0,0,0,3
1,0,0,1,59,0,0,0,1
1,1,0,4,418,6,2,7,251
0,1,1,1,92,0,0,0,4
1,0,0,2,30,1,1,0,38
1,0,0,3,187,3,1,18,149
1,0,0,5,32,0,0,1,21
0,0,0,2,150,0,0,1,7
0,1,1,3,104,1,1,46,318
1,0,0,2,54,0,0,0,28
1,0,0,3,74,3,1,0,7
1,0,0,5,176,1,1,59,850
1,1,0,4,650,1,1,4,101
0,1,1,5,129,0,0,0,15
1,1,0,2,557,6,2,13,159
0,0,0,5,141,3,1,0,8
1,0,0,5,67,0,0,0,45
0,1,1,2,52,0,0,1,37
1,0,0,5,178,0,0,1,50
1,0,0,5,236,0,0,1,31
0,1,1,4,52,1,1,5,25
0,1,0,5,475,2,1,27,248
0,1,1,5,37,1,1,1,31
1,0,0,4,72,0,0,0,9
0,1,0,4,415,0,0,8,187
1,1,1,5,191,15,3,118,169
1,0,0,3,117,0,0,0,37
0,1,1,4,71,0,0,1,12
1,1,1,5,27,1,1,3,36
1,0,0,1,131,0,0,2,47
1,0,0,4,185,0,0,11,128
1,0,0,5,23,0,0,2,43
1,0,0,4,99,0,0,11,396
1,0,0,4,56,0,0,0,34
1,1,1,3,162,0,0,0,8
1,0,0,5,127,1,1,13,181
1,0,0,5,42,3,1,9,273
1,1,1,2,37,0,0,0,21
1,0,0,3,74,1,1,13,126
1,0,0,5,86,2,1,3,45
1,0,0,4,14,0,0,2,51
0,0,0,2,196,0,0,0,32
0,0,0,5,329,6,2,52,663
1,0,0,5,133,3,1,21,126
0,1,1,1,59,0,0,5,14
0,1,1,3,105,3,1,9,854
0,0,0,2,366,0,0,0,25
1,1,1,4,143,2,1,2,293
0,1,1,4,58,0,0,0,8
0,1,1,3,96,0,0,3,50
1,0,0,1,111,0,0,0,1
1,0,0,4,57,0,0,0,23
1,0,0,1,201,0,0,0,62
0,1,1,5,50,0,0,0,60
1,0,0,1,34,1,1,0,31
1,1,1,3,43,0,0,0,5
0,1,1,2,25,0,0,0,59
1,0,0,5,56,0,0,0,9
0,0,0,3,323,0,0,0,43
1,0,0,5,129,1,1,7,118
1,0,0,5,256,5,1,27,158
0,1,1,5,18,0,0,7,65
1,0,0,3,69,0,0,7,187
0,1,1,4,78,0,0,2,80
1,1,1,3,53,0,0,0,76
1,0,0,3,69,0,0,2,94
1,0,0,3,218,0,0,11,643
1,0,0,4,227,2,1,9,419
1,0,0,5,265,3,1,1,27
0,1,1,5,62,0,0,0,10
0,0,0,4,244,5,1,102,402
1,0,0,5,64,0,0,0,4
1,1,1,5,234,9,2,20,137
1,0,0,5,114,2,1,16,141
0,0,0,3,241,1,1,6,33
1,0,0,1,29,0,0,1,10
0,0,0,3,156,2,1,42,717
1,1,1,4,187,3,1,66,431
1,0,0,4,257,2,1,23,251
0,1,1,2,146,0,0,5,124
0,0,0,2,242,0,0,0,11
1,0,0,3,238,0,0,35,452
1,0,0,5,154,3,1,49,315
0,1,1,5,63,3,1,0,52
1,0,0,1,99,0,0,1,67
1,1,1,3,105,3,1,20,420
0,0,0,3,206,1,1,0,14
0,1,1,3,36,0,0,0,66
1,1,1,3,85,0,0,0,42
1,1,1,5,16,0,0,0,6
0,0,0,4,178,2,1,7,156
0,1,1,5,50,0,0,1,18
1,1,1,3,192,0,0,0,5
1,1,1,5,27,0,0,0,5
1,0,0,4,153,2,1,9,169
1,1,0,1,351,1,1,10,165
1,0,0,4,32,0,0,1,74
1,1,0,5,542,2,1,5,131
1,0,0,5,99,3,1,28,226
1,0,0,2,198,1,1,1,27
1,0,0,1,166,0,0,1,31
1,0,0,3,79,0,0,0,1
1,0,0,5,51,1,1,0,4
1,0,0,4,255,5,1,47,469
0,1,1,5,37,0,0,0,39
1,1,1,4,167,2,1,43,684
1,0,0,5,126,6,2,14,244
1,1,1,4,48,0,0,0,11
1,0,0,5,102,2,1,83,294
1,0,0,5,120,0,0,4,439
1,0,0,5,109,1,1,1,13
1,0,0,5,115,0,0,2,179
1,0,0,4,79,0,0,0,50
0,1,1,5,36,0,0,0,45
0,1,1,4,48,0,0,2,7
1,0,0,2,59,0,0,0,7
1,1,0,5,332,4,1,84,268
1,0,0,2,28,0,0,0,8
0,1,1,4,64,0,0,3,175
1,0,0,3,165,0,0,9,50
1,0,0,5,38,1,1,0,9
1,0,0,4,80,0,0,1,5
0,0,0,3,182,1,1,12,451
1,0,0,4,83,0,0,0,42
1,1,0,5,259,1,1,3,91
1,0,0,5,212,1,1,27,265
1,0,0,5,94,0,0,0,5
1,1,0,3,794,3,1,102,278
1,0,0,5,68,0,0,59,364
0,1,1,5,15,1,1,1,28
1,0,0,4,53,0,0,2,109
1,1,0,1,546,3,1,4,106
1,1,1,1,182,1,1,0,8
1,1,1,4,34,1,1,0,15
0,1,1,5,65,0,0,18,443
1,0,0,2,62,0,0,0,2
1,0,0,5,63,0,0,4,29
1,1,1,4,128,1,1,14,276
1,1,0,3,340,3,1,16,310
0,1,0,3,423,1,1,33,462
1,0,0,4,266,6,2,16,142
1,0,0,4,260,3,1,52,792
0,1,1,5,52,0,0,0,4
1,1,0,3,501,5,1,6,276
1,0,0,1,51,2,1,0,9
1,0,0,2,72,0,0,0,5
0,1,1,5,122,0,0,3,239
1,0,0,2,123,6,2,24,447
1,0,0,5,67,0,0,0,22
0,1,0,5,650,1,1,19,121
0,1,1,1,146,1,1,25,389
1,1,0,5,541,16,3,8,242
1,1,1,2,29,0,0,0,21
0,0,0,4,228,7,2,187,723
1,1,1,5,122,0,0,16,310
1,0,0,5,264,0,0,0,41
1,1,1,3,245,1,1,3,78
1,1,1,1,222,2,1,0,3
1,0,0,4,86,0,0,2,38
1,0,0,2,120,0,0,0,22
0,1,1,5,120,1,1,8,94
1,0,0,5,20,0,0,1,38
1,0,0,3,164,2,1,20,320
1,0,0,1,142,0,0,4,28
1,0,0,4,80,0,0,2,28
1,0,0,5,70,0,0,0,26
1,1,0,3,373,0,0,0,55
1,1,1,4,69,1,1,1,15
1,0,0,5,94,0,0,0,4
1,0,0,2,264,1,1,12,104
0,1,1,5,22,0,0,1,30
0,1,1,3,71,0,0,4,67
1,0,0,5,59,0,0,0,5
1,0,0,3,23,0,0,0,15
1,0,0,4,16,0,0,4,44
1,0,0,4,180,1,1,28,287
1,0,0,2,90,0,0,0,19
1,1,0,3,883,10,2,0,12
0,1,1,3,98,3,1,1,42
1,0,0,4,71,0,0,0,13
1,1,1,5,32,0,0,3,333
1,0,0,3,43,0,0,0,16
1,1,0,4,298,0,0,1,4
1,0,0,2,74,0,0,0,61
1,1,1,5,149,2,1,11,136
1,0,0,5,186,2,1,3,73
1,0,0,4,125,1,1,17,125
1,0,0,5,157,0,0,14,166
0,1,1,5,44,0,0,17,301
1,1,0,5,277,11,3,29,450
1,0,0,1,49,0,0,0,1
0,1,1,4,26,0,0,0,36
1,0,0,5,29,0,0,1,13
1,1,0,4,438,11,3,12,123
1,0,0,5,63,0,0,0,9
1,0,0,5,161,0,0,0,190
1,0,0,4,193,0,0,0,3
1,1,0,3,175,2,1,2,168
0,1,1,4,85,1,1,8,74
1,0,0,2,104,1,1,0,14
0,1,1,5,34,2,1,46,493
1,0,0,5,50,0,0,0,26
0,1,1,4,45,0,0,0,35
1,0,0,5,259,2,1,2,210
1,0,0,5,109,3,1,52,835
1,0,0,3,118,0,0,0,17
1,0,0,2,189,0,0,0,20
1,0,0,4,72,0,0,0,22
1,0,0,5,52,2,1,8,145
1,0,0,4,131,1,1,0,42
0,0,0,5,117,1,1,3,96
1,0,0,5,39,0,0,4,40
0,0,0,3,156,4,1,117,751
1,0,0,5,57,0,0,3,52
1,0,0,5,103,0,0,1,128
1,0,0,4,248,3,1,12,276
1,0,0,5,139,0,0,16,413
0,1,0,3,373,7,2,65,210
0,1,1,4,121,0,0,20,234
0,1,1,3,58,0,0,26,207
0,1,1,4,124,0,0,2,518
1,0,0,5,120,2,1,0,17
0,1,1,5,26,0,0,0,3
0,1,1,1,113,1,1,3,84
1,0,0,2,59,0,0,0,4
0,1,1,5,62,0,0,0,9
0,1,1,4,74,0,0,0,30
1,0,0,4,87,0,0,1,9
1,0,0,5,43,0,0,1,56
0,1,1,1,84,0,0,0,19
1,0,0,5,159,0,0,10,144
1,0,0,2,192,3,1,59,828
0,1,1,2,61,1,1,7,90
0,1,1,4,50,0,0,0,13
0,0,0,3,176,2,1,2,94
1,1,0,5,380,4,1,10,99
1,0,0,4,150,0,0,2,25
1,0,0,5,161,0,0,23,372
1,0,0,5,304,2,1,14,233
1,0,0,5,189,0,0,0,22
0,0,0,5,153,0,0,1,43
1,1,1,3,275,1,1,5,139
0,1,1,5,32,1,1,1,74
0,1,1,5,125,0,0,0,408
1,0,0,4,130,0,0,34,493
0,1,1,5,85,2,1,1,25
1,0,0,5,85,1,1,18,140
1,1,1,4,85,1,1,12,228
0,1,1,1,57,3,1,7,15
1,0,0,4,46,0,0,287,7745
0,0,0,4,174,1,1,9,153
1,0,0,4,171,0,0,2,10
1,1,0,5,474,5,1,0,30
0,1,0,5,344,3,1,37,508
0,1,1,5,57,0,0,0,14
1,0,0,4,181,2,1,0,26
0,1,1,4,70,2,1,13,296
1,1,1,4,63,5,1,1,47
0,1,1,3,30,0,0,0,2
1,0,0,4,55,0,0,3,414
0,1,1,4,36,0,0,0,11
1,1,1,5,53,0,0,0,22
1,1,1,4,122,1,1,14,261
1,0,0,4,41,0,0,1,314
1,0,0,5,39,0,0,1,15
1,0,0,5,49,0,0,0,5
0,1,0,1,975,10,2,10,159
1,0,0,5,185,4,1,26,180
1,0,0,5,238,7,2,120,1117
1,0,0,1,15,1,1,2,25
1,1,1,3,213,0,0,0,104
1,0,0,5,54,0,0,0,7
1,0,0,5,157,1,1,27,191
1,1,1,5,133,2,1,263,1956
0,1,1,5,130,0,0,18,601
1,0,0,3,171,0,0,0,2
1,0,0,5,170,0,0,0,5
0,1,1,5,67,0,0,2,249
